// General information: 
//  MT Manager version: 2021.4.0 
//  XDA version: 2021.4.0 build 6323 rev 112641 built on 2021-09-28
// Device information: 
//  DeviceId: 00B4A3CC
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	GyrTemp_X	GyrTemp_Y	GyrTemp_Z
00381						-9.712103	0.226816	-1.197958	-0.113017	-0.041605	-0.025094	-0.051544	-0.010989	0.006531	0.419209	0.596068	0.457432	-0.509629	165.445604	82.336064	62.263170	0.062068	0.118038	-0.991067	0.972604	-0.230039	0.033514	-0.224028	-0.965996	-0.129083			
00382						-9.734930	0.151102	-1.223365	-0.183765	-0.001449	-0.001747	-0.051903	-0.009253	0.007797	0.419404	0.595969	0.457532	-0.509497	165.369997	82.336688	62.217988	0.062156	0.117980	-0.991069	0.972718	-0.229531	0.033681	-0.223507	-0.966124	-0.129028			
00383						-9.735000	0.152195	-1.222678	-0.181110	-0.001838	-0.001698	-0.035670	-0.003501	0.003660	0.419451	0.595835	0.457669	-0.509491	165.441855	82.343317	62.308614	0.061916	0.117976	-0.991084	0.972803	-0.229201	0.033491	-0.223206	-0.966203	-0.128959			
00384						-9.746175	0.181977	-1.207487	-0.157083	-0.024588	0.008401	-0.021332	-0.003980	0.002216	0.419528	0.595800	0.457718	-0.509425	165.412607	82.341844	62.292527	0.061961	0.117982	-0.991081	0.972852	-0.228981	0.033563	-0.222979	-0.966255	-0.128967			
00385						-9.732996	0.213302	-1.216806	-0.124121	-0.020239	-0.002411	-0.021688	-0.002406	0.011421	0.419487	0.595882	0.457571	-0.509494	165.360006	82.344442	62.220304	0.062089	0.117864	-0.991087	0.972769	-0.229319	0.033670	-0.223307	-0.966189	-0.128892			
00386						-9.755511	0.204850	-1.215036	-0.135293	-0.022667	0.019375	-0.020113	-0.002204	0.001902	0.419555	0.595853	0.457622	-0.509426	165.334685	82.342038	62.207441	0.062135	0.117887	-0.991081	0.972815	-0.229112	0.033738	-0.223091	-0.966235	-0.128918			
00387						-9.764837	0.226538	-1.222827	-0.114348	-0.020311	0.030340	-0.026008	-0.004364	0.005428	0.419558	0.595926	0.457490	-0.509457	165.256255	82.343299	62.115602	0.062314	0.117767	-0.991084	0.972754	-0.229348	0.033908	-0.223310	-0.966194	-0.128850			
00388						-9.796670	0.239007	-1.229036	-0.103805	-0.020778	0.063101	-0.040465	-0.003197	0.002003	0.419689	0.595853	0.457590	-0.509345	165.217735	82.341430	62.101161	0.062358	0.117780	-0.991080	0.972845	-0.228944	0.034003	-0.222897	-0.966288	-0.128859			
00389						-9.781672	0.262271	-1.261133	-0.073519	0.007828	0.053157	-0.063913	-0.004534	0.003733	0.419760	0.595827	0.457562	-0.509342	165.166175	82.346408	62.053722	0.062416	0.117653	-0.991091	0.972858	-0.228878	0.034097	-0.222827	-0.966319	-0.128745			
00390						-9.791290	0.216998	-1.296686	-0.111641	0.051984	0.065707	-0.072724	-0.007823	0.004281	0.420003	0.595679	0.457728	-0.509165	165.094736	82.346774	62.024679	0.062472	0.117615	-0.991092	0.973019	-0.228166	0.034256	-0.222104	-0.966492	-0.128696			
00391						-9.742835	0.172492	-1.249893	-0.164990	0.023851	0.010094	-0.063003	-0.008951	0.004513	0.420251	0.595585	0.457809	-0.508997	164.966735	82.346612	61.930898	0.062666	0.117515	-0.991092	0.973142	-0.227599	0.034544	-0.221512	-0.966638	-0.128622			
00392						-9.722801	0.056003	-1.283983	-0.270881	0.086434	-0.009435	-0.051824	-0.009517	0.006233	0.420441	0.595482	0.457912	-0.508869	164.897220	82.347604	61.891711	0.062738	0.117457	-0.991094	0.973255	-0.227092	0.034696	-0.220994	-0.966764	-0.128563			
00393						-9.704329	0.014748	-1.266919	-0.314863	0.082220	-0.031409	-0.006209	-0.008359	0.004618	0.420509	0.595465	0.457910	-0.508834	164.850797	82.348450	61.852022	0.062813	0.117401	-0.991096	0.973277	-0.226982	0.034796	-0.220876	-0.966797	-0.128521			
00394						-9.739844	0.042964	-1.226936	-0.299106	0.033228	-0.000389	0.026174	-0.004427	0.007205	0.420457	0.595541	0.457822	-0.508867	164.827607	82.346472	61.814489	0.062906	0.117390	-0.991092	0.973217	-0.227229	0.034857	-0.221113	-0.966740	-0.128540			
00395						-9.759705	0.228698	-1.163241	-0.135171	-0.071239	0.017569	0.040029	-0.002656	0.010103	0.420150	0.595894	0.457309	-0.509169	164.742728	82.349264	61.644378	0.063231	0.117160	-0.991098	0.972870	-0.228685	0.035035	-0.222544	-0.966425	-0.128442			
00396						-9.757594	0.288697	-1.157856	-0.078645	-0.090185	0.016876	0.033412	-0.001181	0.008235	0.420072	0.595995	0.457206	-0.509207	164.722979	82.345336	61.606068	0.063342	0.117178	-0.991089	0.972793	-0.229004	0.035097	-0.222851	-0.966347	-0.128495			
00397						-9.810053	0.283596	-1.186018	-0.081000	-0.068760	0.072297	0.018779	0.000775	0.009415	0.420144	0.595951	0.457315	-0.509102	164.719938	82.339671	61.622048	0.063356	0.117282	-0.991076	0.972866	-0.228685	0.035130	-0.222524	-0.966410	-0.128588			
00398						-9.750268	0.257638	-1.250003	-0.089169	0.005509	0.020351	0.012219	0.001989	0.006014	0.420116	0.596010	0.457279	-0.509087	164.700841	82.334322	61.596675	0.063452	0.117335	-0.991063	0.972838	-0.228796	0.035197	-0.222622	-0.966377	-0.128665			
00399						-9.763470	0.227583	-1.240495	-0.121526	0.001737	0.031153	0.015918	-0.000612	0.004908	0.420020	0.596100	0.457155	-0.509173	164.695418	82.334890	61.568379	0.063505	0.117295	-0.991065	0.972746	-0.229185	0.035206	-0.223008	-0.966290	-0.128652			
00400						-9.763443	0.227709	-1.240685	-0.121872	0.001271	0.031149	0.022972	0.003585	0.002605	0.419948	0.596179	0.457105	-0.509185	164.698293	82.329182	61.558940	0.063571	0.117371	-0.991051	0.972695	-0.229397	0.035226	-0.223209	-0.966230	-0.128749			
00401						-9.733105	0.291531	-1.183329	-0.071188	-0.065829	-0.004059	0.021211	0.004494	0.000856	0.419841	0.596291	0.457001	-0.509235	164.695732	82.324420	61.534757	0.063660	0.117417	-0.991040	0.972607	-0.229767	0.035253	-0.223569	-0.966137	-0.128827			
00402						-9.742648	0.244972	-1.220056	-0.109281	-0.021638	0.008480	0.012037	0.002941	0.002681	0.419803	0.596346	0.456978	-0.509223	164.691291	82.319055	61.524253	0.063726	0.117487	-0.991028	0.972581	-0.229873	0.035288	-0.223665	-0.966103	-0.128914			
00403						-9.774725	0.189093	-1.255056	-0.158022	0.021073	0.042806	-0.003280	0.000607	-0.001701	0.419768	0.596378	0.456942	-0.509247	164.691966	82.318447	61.517574	0.063744	0.117489	-0.991026	0.972551	-0.229998	0.035289	-0.223788	-0.966073	-0.128925			
00404						-9.784314	0.142446	-1.291405	-0.196111	0.065266	0.055347	0.007897	0.000039	0.000021	0.419743	0.596410	0.456930	-0.509240	164.692786	82.315092	61.514762	0.063778	0.117536	-0.991018	0.972536	-0.230061	0.035303	-0.223846	-0.966052	-0.128981			
00405						-9.767240	0.175858	-1.224164	-0.177059	-0.004706	0.030945	0.021513	0.003022	0.001118	0.419423	0.596674	0.456563	-0.509523	164.706663	82.318006	61.457298	0.063872	0.117428	-0.991025	0.972251	-0.231269	0.035258	-0.225053	-0.965777	-0.128941			
00406						-9.753984	0.206324	-1.234009	-0.144834	-0.001339	0.020144	0.014099	0.000560	0.004693	0.419389	0.596732	0.456523	-0.509520	164.692467	82.313672	61.435694	0.063952	0.117470	-0.991015	0.972218	-0.231399	0.035310	-0.225172	-0.965741	-0.129005			
00407						-9.731465	0.215644	-1.235598	-0.131692	-0.000853	-0.001608	0.012515	0.000684	-0.001659	0.419442	0.596554	0.456805	-0.509431	164.823268	82.313015	61.601294	0.063617	0.117664	-0.991014	0.972372	-0.230794	0.035018	-0.224599	-0.965862	-0.129096			
00408						-9.753968	0.206225	-1.234156	-0.142880	-0.003258	0.020172	-0.000059	0.000262	0.001534	0.419444	0.596573	0.456811	-0.509403	164.813736	82.309333	61.592620	0.063665	0.117711	-0.991005	0.972374	-0.230782	0.035056	-0.224580	-0.965859	-0.129152			
00409						-9.765391	0.167972	-1.247350	-0.176499	0.016072	0.031882	0.005342	-0.002988	0.003714	0.419506	0.596452	0.456987	-0.509335	164.877598	82.309635	61.681180	0.063481	0.117804	-0.991006	0.972480	-0.230356	0.034911	-0.224171	-0.965950	-0.129185			
00410						-9.768720	0.251818	-1.173195	-0.112180	-0.075636	0.028521	0.012456	0.000946	-0.000126	0.419464	0.596496	0.456967	-0.509337	164.882916	82.305829	61.680283	0.063514	0.117861	-0.990997	0.972455	-0.230463	0.034916	-0.224272	-0.965917	-0.129252			
00411						-9.787251	0.293915	-1.189706	-0.068398	-0.071868	0.050488	-0.000660	0.003207	0.001007	0.419404	0.596538	0.456929	-0.509370	164.897387	82.304446	61.684729	0.063516	0.117887	-0.990994	0.972415	-0.230632	0.034890	-0.224442	-0.965873	-0.129284			
00412						-9.742203	0.312655	-1.192935	-0.047046	-0.068427	0.006909	-0.019376	0.002001	-0.002006	0.419450	0.596513	0.456998	-0.509300	164.893341	82.300344	61.692775	0.063533	0.117959	-0.990984	0.972462	-0.230429	0.034917	-0.224233	-0.965913	-0.129350			
00413						-9.701435	0.212441	-1.206394	-0.137009	-0.028686	-0.035225	-0.031890	0.001317	-0.000347	0.419598	0.596294	0.457315	-0.509151	164.979703	82.300100	61.827302	0.063258	0.118111	-0.990983	0.972665	-0.229602	0.034724	-0.223430	-0.966091	-0.129407			
00414						-9.688459	0.175403	-1.244631	-0.164264	0.017442	-0.044431	-0.023916	0.008760	-0.003227	0.419639	0.596274	0.457413	-0.509052	164.985609	82.292445	61.848043	0.063278	0.118251	-0.990966	0.972723	-0.229353	0.034745	-0.223173	-0.966133	-0.129538			
00415						-9.759538	0.163580	-1.194919	-0.191483	-0.036377	0.019158	-0.007638	0.006415	0.000411	0.419508	0.596398	0.457258	-0.509154	164.981336	82.291568	61.814170	0.063355	0.118227	-0.990963	0.972604	-0.229857	0.034758	-0.223670	-0.966017	-0.129550			
00416						-9.789091	0.234893	-1.197177	-0.124060	-0.055355	0.051199	-0.013339	0.011138	-0.002032	0.419515	0.596409	0.457330	-0.509071	164.990972	82.282430	61.832521	0.063392	0.118386	-0.990942	0.972637	-0.229713	0.034777	-0.223515	-0.966031	-0.129709			
00417						-9.772116	0.249212	-1.253476	-0.095872	-0.003054	0.042177	-0.015176	0.004642	-0.000883	0.419499	0.596391	0.457370	-0.509068	165.023733	82.281690	61.867871	0.063325	0.118437	-0.990940	0.972651	-0.229665	0.034706	-0.223474	-0.966037	-0.129741			
00418						-9.809609	0.217538	-1.219995	-0.137017	-0.033600	0.073881	-0.019056	0.008195	-0.003111	0.419527	0.596380	0.457455	-0.508982	165.031268	82.274349	61.887395	0.063344	0.118570	-0.990923	0.972697	-0.229465	0.034722	-0.223265	-0.966068	-0.129868			
00419						-9.805600	0.268965	-1.238168	-0.082772	-0.028273	0.074048	-0.025691	0.002004	-0.003617	0.419642	0.596276	0.457621	-0.508861	165.040546	82.271439	61.925987	0.063288	0.118657	-0.990916	0.972815	-0.228968	0.034714	-0.222769	-0.966175	-0.129922			
00420						-9.747622	0.250637	-1.279120	-0.088329	0.021786	0.021275	-0.032187	0.002788	-0.000620	0.419728	0.596229	0.457720	-0.508756	165.024493	82.266722	61.929309	0.063319	0.118733	-0.990905	0.972889	-0.228643	0.034772	-0.222435	-0.966243	-0.129992			
00421						-9.714261	0.163502	-1.323958	-0.159877	0.089120	-0.008966	-0.021192	0.003172	-0.002227	0.419604	0.596281	0.457636	-0.508872	165.072049	82.270106	61.955174	0.063238	0.118710	-0.990913	0.972809	-0.229004	0.034649	-0.222810	-0.966160	-0.129964			
00422						-9.731116	0.148926	-1.268729	-0.187608	0.036279	0.000057	-0.000723	0.003638	-0.005391	0.419582	0.596292	0.457670	-0.508847	165.094441	82.265638	61.979069	0.063225	0.118804	-0.990903	0.972816	-0.228978	0.034618	-0.222783	-0.966154	-0.130052			
00423						-9.761051	0.152231	-1.298534	-0.177833	0.059642	0.033749	0.009475	0.000082	-0.001558	0.419585	0.596202	0.457813	-0.508821	165.179256	82.265875	62.079058	0.063016	0.118911	-0.990903	0.972886	-0.228711	0.034424	-0.222537	-0.966205	-0.130099			
00424						-9.772159	0.180982	-1.283744	-0.153844	0.036832	0.043824	0.021929	0.001029	-0.001677	0.419510	0.596261	0.457774	-0.508848	165.196731	82.262309	62.084910	0.063032	0.118972	-0.990895	0.972840	-0.228908	0.034400	-0.222731	-0.966151	-0.130169			
00425						-9.755120	0.213912	-1.216610	-0.134977	-0.032267	0.019353	0.019568	0.004885	-0.003952	0.419060	0.596633	0.457235	-0.509268	165.211002	82.268814	61.996286	0.063164	0.118775	-0.990910	0.972431	-0.230650	0.034339	-0.224474	-0.965760	-0.130069			
00426						-9.740344	0.168413	-1.277429	-0.164675	0.038191	0.011055	0.004240	-0.005286	0.000956	0.419059	0.596645	0.457219	-0.509269	165.200727	82.268383	61.984271	0.063192	0.118768	-0.990909	0.972423	-0.230680	0.034364	-0.224502	-0.965754	-0.130070			
00427						-9.742235	0.176449	-1.254010	-0.159771	0.010551	0.010203	-0.002378	-0.003811	-0.000913	0.419507	0.596108	0.458030	-0.508800	165.351557	82.261603	62.265981	0.062662	0.119181	-0.990893	0.972961	-0.228445	0.034051	-0.222306	-0.966234	-0.130274			
00428						-9.772237	0.179961	-1.283289	-0.151797	0.034297	0.043865	0.002239	-0.003164	-0.002591	0.419498	0.596113	0.458035	-0.508796	165.357176	82.260504	62.271284	0.062660	0.119204	-0.990891	0.972960	-0.228450	0.034043	-0.222311	-0.966230	-0.130295			
00429						-9.794520	0.238035	-1.253158	-0.103859	-0.010716	0.063992	-0.002078	-0.005284	-0.000650	0.419545	0.596099	0.458053	-0.508759	165.332109	82.259844	62.252905	0.062703	0.119194	-0.990889	0.972984	-0.228340	0.034103	-0.222194	-0.966258	-0.130291			
00430						-9.772092	0.247314	-1.254035	-0.093346	-0.009201	0.042198	-0.008095	-0.006755	-0.001993	0.419577	0.596074	0.458075	-0.508742	165.325498	82.260645	62.251846	0.062699	0.119180	-0.990891	0.973006	-0.228246	0.034115	-0.222101	-0.966282	-0.130274			
00431						-9.785102	0.284380	-1.215676	-0.065452	-0.055613	0.051368	-0.013554	-0.003244	-0.002638	0.419503	0.596090	0.458014	-0.508839	165.359284	82.266260	62.271338	0.062613	0.119116	-0.990904	0.972954	-0.228481	0.034013	-0.222352	-0.966234	-0.130200			
00432						-9.774056	0.255256	-1.230017	-0.090092	-0.033733	0.041297	-0.022368	-0.006532	-0.002088	0.419577	0.596037	0.458073	-0.508788	165.345173	82.266965	62.270938	0.062608	0.119105	-0.990906	0.973007	-0.228250	0.034042	-0.222120	-0.966290	-0.130180			
00433						-9.710551	0.231895	-1.216146	-0.109448	-0.034441	-0.024204	-0.029045	-0.004797	-0.002423	0.419661	0.595845	0.458303	-0.508735	165.442850	82.272479	62.401030	0.062294	0.119162	-0.990919	0.973148	-0.227685	0.033796	-0.221590	-0.966416	-0.130146			
00434						-9.739062	0.160171	-1.296289	-0.163559	0.056247	0.012049	-0.028143	-0.009216	-0.001637	0.419759	0.595773	0.458370	-0.508678	165.420940	82.274620	62.396109	0.062287	0.119124	-0.990924	0.973214	-0.227398	0.033837	-0.221303	-0.966488	-0.130097			
00435						-9.752386	0.129889	-1.285911	-0.194368	0.052141	0.022910	-0.009672	-0.006797	-0.000414	0.419743	0.595705	0.458409	-0.508736	165.481165	82.282058	62.458259	0.062098	0.119077	-0.990941	0.973230	-0.227354	0.033668	-0.221286	-0.966504	-0.130008			
00436						-9.787915	0.157581	-1.245861	-0.178558	0.003104	0.053841	0.004659	-0.007278	-0.001855	0.419738	0.595707	0.458397	-0.508749	165.481126	82.283171	62.456433	0.062093	0.119058	-0.990944	0.973223	-0.227384	0.033663	-0.221317	-0.966500	-0.129989			
00437						-9.765203	0.234281	-1.218442	-0.110617	-0.035735	0.030339	0.007338	-0.004940	-0.000678	0.419433	0.596090	0.457810	-0.509080	165.359516	82.288521	62.241967	0.062495	0.118743	-0.990956	0.972842	-0.228972	0.033916	-0.222874	-0.966163	-0.129828			
00438						-9.699860	0.202804	-1.227694	-0.135291	-0.011783	-0.034282	0.007521	-0.005894	0.002653	0.419427	0.596112	0.457780	-0.509086	165.343870	82.288218	62.222655	0.062537	0.118727	-0.990956	0.972826	-0.229037	0.033952	-0.222934	-0.966150	-0.129824			
00439						-9.737437	0.170924	-1.193373	-0.175827	-0.041779	-0.002571	-0.003162	0.000088	-0.004770	0.419362	0.596137	0.457741	-0.509146	165.372338	82.289880	62.240144	0.062488	0.118720	-0.990960	0.972785	-0.229219	0.033881	-0.223124	-0.966108	-0.129813			
00440						-9.741295	0.167862	-1.270231	-0.162095	0.032437	0.011119	-0.005533	-0.003897	0.002251	0.419390	0.596136	0.457749	-0.509117	165.353003	82.288536	62.224639	0.062531	0.118724	-0.990956	0.972798	-0.229157	0.033930	-0.223056	-0.966122	-0.129824			
00441						-9.773140	0.179731	-1.276424	-0.149560	0.031741	0.043907	-0.005416	-0.004416	-0.000819	0.419422	0.596023	0.457882	-0.509103	165.423548	82.292572	62.312117	0.062317	0.118757	-0.990966	0.972874	-0.228859	0.033753	-0.222783	-0.966189	-0.129798			
00442						-9.769552	0.163693	-1.322051	-0.155006	0.079808	0.045728	0.002121	-0.002643	0.000476	0.419420	0.596036	0.457878	-0.509092	165.417323	82.290801	62.305423	0.062345	0.118777	-0.990962	0.972871	-0.228869	0.033775	-0.222788	-0.966184	-0.129824			
00443						-9.730032	0.206511	-1.255755	-0.124581	0.010220	-0.000579	0.010258	-0.003816	0.002294	0.419409	0.595995	0.457938	-0.509096	165.465206	82.291800	62.358286	0.062227	0.118819	-0.990964	0.972896	-0.228778	0.033662	-0.222711	-0.966200	-0.129835			
00444						-9.730088	0.206356	-1.255345	-0.124885	0.009766	-0.000583	0.015293	-0.005160	-0.002192	0.419366	0.596023	0.457904	-0.509128	165.474876	82.291814	62.360029	0.062224	0.118821	-0.990964	0.972866	-0.228911	0.033640	-0.222846	-0.966168	-0.129841			
00445						-9.765574	0.233689	-1.215577	-0.108423	-0.039654	0.030348	0.021369	-0.003949	-0.002386	0.419367	0.595974	0.457989	-0.509110	165.523648	82.291394	62.417699	0.062108	0.118890	-0.990963	0.972906	-0.228755	0.033531	-0.222701	-0.966197	-0.129876			
00446						-9.756343	0.212221	-1.207066	-0.130456	-0.042009	0.019377	0.020093	-0.005465	-0.000541	0.419316	0.596015	0.457937	-0.509150	165.529035	82.291339	62.412365	0.062119	0.118885	-0.990963	0.972864	-0.228936	0.033519	-0.222882	-0.966155	-0.129880			
00447						-9.771369	0.238028	-1.268751	-0.090389	0.009558	0.043162	0.013716	-0.005202	-0.000610	0.419281	0.595946	0.458019	-0.509187	165.616962	82.295341	62.504914	0.061895	0.118924	-0.990972	0.972893	-0.228845	0.033303	-0.222819	-0.966171	-0.129865			
00448						-9.739638	0.226109	-1.261673	-0.101599	0.009181	0.010402	0.007339	-0.004941	-0.000679	0.419265	0.595961	0.458001	-0.509197	165.616302	82.295025	62.500864	0.061906	0.118924	-0.990972	0.972879	-0.228903	0.033305	-0.222876	-0.966158	-0.129870			
00449						-9.751080	0.187393	-1.274769	-0.136416	0.030146	0.022158	0.004975	-0.001085	-0.002952	0.419082	0.596098	0.457788	-0.509380	165.631827	82.299463	62.474989	0.061924	0.118828	-0.990982	0.972716	-0.229602	0.033251	-0.223580	-0.966003	-0.129804			
00450						-9.752948	0.195054	-1.251393	-0.134142	0.005432	0.021234	0.006238	-0.007237	-0.003437	0.419068	0.596099	0.457776	-0.509401	165.639430	82.300825	62.479874	0.061903	0.118813	-0.990985	0.972707	-0.229646	0.033228	-0.223628	-0.965995	-0.129786			
00451						-9.771622	0.236967	-1.267000	-0.090596	0.008251	0.043162	-0.002077	-0.005284	-0.000650	0.419172	0.595992	0.457935	-0.509298	165.657089	82.299351	62.524822	0.061822	0.118884	-0.990982	0.972817	-0.229182	0.033194	-0.223169	-0.966096	-0.129821			
00452						-9.753093	0.194852	-1.250297	-0.134358	0.004000	0.021232	-0.013312	-0.004458	-0.000834	0.419216	0.595965	0.457971	-0.509260	165.645768	82.298797	62.521943	0.061832	0.118889	-0.990980	0.972850	-0.229040	0.033222	-0.223024	-0.966129	-0.129823			
00453						-9.736366	0.209163	-1.305164	-0.106797	0.056604	0.012251	-0.012292	-0.009397	-0.003117	0.419166	0.595992	0.457872	-0.509359	165.644374	82.305713	62.504684	0.061813	0.118765	-0.990997	0.972788	-0.229306	0.033196	-0.223299	-0.966082	-0.129707			
00454						-9.773995	0.177408	-1.270193	-0.147899	0.026041	0.043949	-0.009371	-0.008271	-0.000145	0.419209	0.595965	0.457889	-0.509340	165.628459	82.307185	62.494868	0.061821	0.118731	-0.991000	0.972811	-0.229204	0.033226	-0.223196	-0.966110	-0.129673			
00455						-9.783368	0.198341	-1.277735	-0.125774	0.027769	0.054919	-0.002562	-0.002859	-0.004244	0.419168	0.595964	0.457879	-0.509384	165.659967	82.309517	62.520959	0.061748	0.118724	-0.991005	0.972794	-0.229291	0.033144	-0.223293	-0.966090	-0.129652			
00456						-9.733065	0.144151	-1.254251	-0.180446	0.023637	0.000230	0.013460	-0.011655	-0.001051	0.419148	0.595974	0.457833	-0.509430	165.657325	82.313002	62.511330	0.061741	0.118660	-0.991014	0.972766	-0.229408	0.033135	-0.223415	-0.966070	-0.129592			
00457						-9.701385	0.132144	-1.246741	-0.191240	0.023431	-0.032525	0.023734	-0.007803	-0.000121	0.419062	0.596026	0.457743	-0.509521	165.674002	82.316011	62.509609	0.061720	0.118612	-0.991021	0.972695	-0.229717	0.033085	-0.223730	-0.966003	-0.129551			
00458						-9.708975	0.144785	-1.277195	-0.172376	0.049123	-0.020636	0.032849	-0.005986	-0.000416	0.418973	0.596093	0.457657	-0.509592	165.685828	82.316261	62.503367	0.061731	0.118601	-0.991021	0.972624	-0.230022	0.033057	-0.224036	-0.965931	-0.129554			
00459						-9.757348	0.209211	-1.199439	-0.128050	-0.045993	0.019391	0.039286	-0.006508	-0.001886	0.418763	0.596182	0.457490	-0.509812	165.761992	82.324491	62.539930	0.061590	0.118514	-0.991040	0.972475	-0.230681	0.032850	-0.224721	-0.965785	-0.129460			
00460						-9.796432	0.301109	-1.208389	-0.038845	-0.063196	0.062304	0.023377	-0.006069	0.001149	0.418706	0.596232	0.457424	-0.509859	165.761932	82.324582	62.527147	0.061615	0.118499	-0.991041	0.972424	-0.230897	0.032850	-0.224936	-0.965735	-0.129458			
00461						-9.787196	0.279846	-1.199767	-0.059130	-0.064556	0.051354	0.001020	-0.004940	-0.002280	0.418505	0.596332	0.457222	-0.510087	165.815006	82.334117	62.538010	0.061517	0.118365	-0.991063	0.972261	-0.231602	0.032689	-0.225663	-0.965583	-0.129329			
00462						-9.762978	0.280805	-1.223731	-0.051149	-0.038771	0.030483	-0.008280	-0.005807	-0.005316	0.418526	0.596302	0.457256	-0.510075	165.823818	82.334990	62.552437	0.061480	0.118367	-0.991065	0.972285	-0.231506	0.032666	-0.225570	-0.965606	-0.129319			
